name,Tc,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
Tl0.4K0.3Fe1.7Se2,27.125,4.0,94.5715,78.71343181818182,77.04557251556697,71.7836307659113,1.1766445678441928,1.168285697181557,165.28500000000005,33.22513636363636,64.96024836197904,41.77078487923311,677.8794887500001,804.397637840909,648.6937060770449,786.7163607471897,1.3442620463087636,1.0026795143750924,522.0803350000001,399.13432375,194.47413268244472,153.27506246190694,168.75,145.5681818181818,163.21466542335716,142.7104961677306,1.3519452621355603,1.2071253084872466,123,46.09090909090908,45.31762902006238,31.56479463469672,6351.25,6368.727272727272,4437.051691190643,5622.19379394686,1.148907977223711,1.0638130289741663,10988.0,2983.4545454545446,4032.2039491449336,2601.144908441424,69.58980625000001,99.76110431818182,41.12588067010973,54.32042771035994,0.9007296934270024,0.4592291677422495,179.26913,86.88035681818182,73.4998632102593,87.29186515931607,6.74525,8.91415909090909,5.468196234809719,7.889719066032863,1.188093977482822,0.8796504254959492,11.475,5.176477272727272,4.362927192550892,4.064842415279308,57.37975,42.4790909090909,21.07230527725903,7.852222912938795,1.0636377005056654,0.7831237021035591,101.981,30.82772727272727,38.49073434201406,40.03375790948649,3.25,4.227272727272727,2.7108060108295344,3.814363485516756,1.230931622647922,0.8809249901613384,5,2.6590909090909087,1.7853571071357126,1.6903958165260955
Ba0.6Na0.4Fe2As2,33.85,4.0,72.771,70.62524,60.28678723507473,65.17653865636825,1.2209917146715876,1.162402104690256,114.337,28.129600000000003,41.64355104334884,28.463859858114816,677.035245,783.7823896000001,651.3844543641034,764.2255464674967,1.3477560158416289,1.0671078359306918,451.16386,339.1331968,189.29841865378924,164.13493447054006,179.5,155.56,172.8368810004595,150.71045275356187,1.3489273023950838,1.2749081671518208,134,47.2,49.30770730829005,42.0590822534206,4520.5,5939.280000000001,3520.9692723922303,5321.859806847993,1.201416760735118,0.9482156399833186,6903.0,3071.9200000000005,2565.23220196535,2048.9398140501835,40.25836625,43.6035012,30.86374102237792,32.4855742801807,1.1544502689514538,0.8666389684855873,64.64495,29.7482552,27.02504848559281,30.196406810562618,12.807,17.666240000000002,9.171664229095567,14.74137893246719,1.1113335509451867,0.8548657153657798,25.102,10.87216,9.478569354074486,8.816444894763421,72.5,65.72800000000001,56.88518507435434,58.35788906841693,1.1848385402435269,1.1284770184658046,122.6,29.952000000000005,45.218248528663736,30.076855154753133,2.75,3.5200000000000005,2.340347319320716,3.210407069750038,1.2406842915533958,0.9571785993309316,4,1.92,1.479019945774904,1.3302631318652711
La1Fe1As0.4P0.6F0.1O0.9,21.27,6.0,55.94050000000001,64.90052499999999,41.977663191529366,48.57632544958296,1.5257800762481764,1.2995492279027228,122.906,34.2513,42.47903909282789,46.50905747646769,1042.3917783333334,909.267403625,976.7401776817076,858.9828872700361,1.7290332945854816,1.6520360701101744,1142.9613099999997,253.60841037500003,370.66547429372446,305.43293824030064,114.83333333333331,133.95000000000002,96.92060141962662,115.32072858060988,1.638781578036398,1.4219459287561769,184,55.45,63.40982223248663,65.79967705087921,3595.520883333333,4351.5139325,327.0941559455634,671.0077376772614,1.2878565695002284,1.168019880065391,7872.571,1968.4575925,3117.916836194695,3128.254669404883,113.46635999999997,73.85444325,75.60334670322709,53.44759426494378,1.4321941679709873,1.570507775103678,312.41842999999994,27.785267875,103.25502958112702,60.66687610469163,8.220166666666668,7.983700000000001,2.6582588932168263,3.261215869855784,1.0883365602074448,1.1673747315634515,27.256,3.43975,9.932338972881574,8.390123047965387,24.0651,28.537105,1.4573152189778107,2.767003862376013,0.9286380742051096,0.8153785133264505,80.3733,20.0993025,30.799710386192487,33.154919280243696,4.833333333333333,4.275,4.598031774161057,4.069252235873647,1.7446068392104332,1.6618453139229414,4,1.175,1.4624940645653537,1.3414078425296312
La1.828Sr0.172Cu1O4,39.35,4.0,76.51750000000001,56.64728285714286,59.30967525776223,35.721121670829454,1.197271366179244,0.9974997671198996,122.906,34.121100000000006,44.28942965595741,52.35944454144413,786.73869,1011.3322827942856,733.5849329709531,939.4117546787272,1.3125461548549562,0.7900108732129609,775.835885,737.3171433,315.33805240777724,355.173517668161,155.25,110.1137142857143,132.05381131325618,85.90252575259734,1.258826828762722,1.1261549385566587,178,53.63714285714287,72.997859557661,77.77348931666751,4434.35725,2950.4234285714288,674.4847514452675,53.28467950856586,0.9959827791684114,0.7794494984788961,8958.571,1604.167428571429,3402.8561958864334,3577.4282015580834,77.5256975,109.52999253714286,43.338499264246416,94.10394485932596,1.069833191761196,0.7629811582954564,136.333305,80.43739426285714,55.01551094797658,43.86348725290304,6.781,3.919651428571429,4.041973820125345,1.5353463249462609,1.1113815366420898,1.038693684739561,12.606,1.68172,4.47818858468466,4.52467734523667,112.481675,61.69622857142857,8.457619954892204,0.6397070814031879,0.4084234280800667,0.2945587825933667,400.9733,57.27045714285714,167.05381009548054,138.72105980398953,3.25,4.546857142857142,2.9129506302439405,4.1653901638683815,1.2711814798605796,0.7386748883124621,4,3.3794285714285714,1.6393596310755,1.7080745574703555
La3Ni2B2N3,13.0325,4.0,55.604000000000006,59.7744,33.33333721014627,35.25407607788567,0.966679042519438,0.8778697100894817,128.094,39.5093,51.68491506232742,54.64987484743217,869.5469412499999,889.6785365000001,816.9076226709811,827.0064545311142,1.321879342692842,1.2703609649459713,864.2161450000001,273.26481700000005,322.4818573222885,349.5142921466855,129.5,131.8,113.17499833970548,113.0394521581637,1.260433522891284,1.2079850615476768,170,51.0,65.00192304847603,69.61580280367383,4348.81265,4093.77518,632.6693007107683,426.1009546748734,0.9808429058744712,0.9700983029369936,8906.7494,1843.42482,3426.101855783051,3396.8533740531216,45.975102500000006,41.314877,0.0607992583631414,0.0155874255182976,0.930269435285106,0.9645836022799846,111.53666,22.307332,41.1457055573728,39.2946294543509,18.5675,15.546,7.873593820939592,6.052165897637169,0.8554396218121697,0.9292547285699514,49.48,9.824000000000002,19.197087506963136,18.24395527291163,32.856500000000004,27.6378,5.417621886937972,3.4799873432500994,0.8155781667054272,0.8782753931234264,90.874,18.172200000000004,34.84200879326564,33.00286675366248,3.25,3.4,3.0800702882410227,3.224464707099024,1.3322449220385326,1.2707279220865433,3,1.1,1.0897247358851685,1.1135528725660044
K0.5Ti1N1Cl1,16.15,4.0,34.10625,33.393142857142855,31.04897143353429,30.04319878878849,1.3095300350952883,1.2808129794732204,33.86,9.674285714285713,12.45059631855037,13.156538672338357,932.79285875,1006.2144978571428,834.1519419168094,920.4228476682556,1.2858658223264086,1.2157347606563813,983.4716050000002,340.82637071428576,406.5285436587434,381.7707572203764,138.5,123.57142857142856,117.28258103948713,105.69085386801292,1.2351697605629317,1.2977884737624057,187,34.285714285714285,75.2877812131557,68.52081465377017,1343.35515,1412.1201714285712,62.645968477331245,43.07586081464776,0.4473763256894335,0.3036446573399265,4505.7494,1287.3569714285711,1859.952444067742,1978.83737785284,101.23688625,108.79372928571428,0.0598822599720036,0.0230150838614326,0.4566750185888148,0.3332027902465131,348.986245,99.71035571428573,144.21384105349225,152.68226883578276,5.902749999999999,6.4124285714285705,3.5135059139497646,3.724699428525025,0.9960062752606876,0.912805959030504,13.43,3.837142857142857,5.19278660138273,5.360877003336111,31.108725,20.909971428571428,0.8489514094866829,0.4280327230502688,0.4679461822489679,0.6144458845369729,102.4911,14.640314285714286,42.17478414499445,34.65108362439619,4.25,4.7142857142857135,3.4397906282503925,4.103736232752598,1.2324052230657891,1.1750473829454875,6,1.8571428571428568,2.165063509461097,1.9059520091609048
La1Fe1As0.6P0.4F0.05O0.95,19.04,6.0,55.94050000000001,67.0604375,41.977663191529366,50.66086197838284,1.5257800762481764,1.2915208155541342,122.906,34.488775,42.47903909282789,45.92877328316198,1042.3917783333334,901.4364398125,976.7401776817076,853.5104515469567,1.7290332945854816,1.6039404826043806,1142.9613099999997,291.0457964375,370.66547429372446,295.5913888556186,114.83333333333331,135.075,96.92060141962662,116.64021759481274,1.638781578036398,1.411256682375849,184,55.975,63.40982223248663,65.28050532126723,3595.520883333333,4546.71059125,327.0941559455634,709.0121434659904,1.2878565695002284,1.1736299853010703,7872.571,1968.47879625,3117.916836194695,3085.908872660976,113.46635999999997,71.83790674999999,75.60334670322709,53.11368050854076,1.4321941679709873,1.496848668360332,312.41842999999994,29.5473251875,103.25502958112702,54.08641336623133,8.220166666666668,9.335024999999998,2.6582588932168263,3.925300656570748,1.0883365602074448,1.1167991566388988,27.256,4.148624999999999,9.932338972881574,9.23759001035308,24.0651,31.03529,1.4573152189778107,3.615436093103365,0.9286380742051096,0.8735636666825367,80.3733,20.09965125,30.799710386192487,32.8089168254211,4.833333333333333,4.262499999999999,4.598031774161057,4.0614188103646764,1.7446068392104332,1.6146238446457009,4,1.3375,1.4624940645653537,1.32045210060797
Nb3Sn0.5Ge0.5,11.95,3.0,94.752,93.59825,92.87574295823178,92.89465245437653,1.0788135828822008,0.7379992477480175,46.06999999999999,60.599500000000006,18.853240428814,11.579742503074062,707.6531516666668,672.9587537499999,706.2208520331303,671.9185111737481,1.0965916539346434,0.7756013618982748,110.089385,400.53335625,44.9486418264587,38.468992693417775,155.0,181.875,151.86732420689847,179.2523557073997,1.077964647898198,0.6031814940709003,76,133.25,31.822423959633664,28.51507276862537,7067.666666666667,8006.625,6934.5490067914325,7915.800619931099,1.0802580399892248,0.6307923090148311,3247.0,5762.125,1336.611719568884,1094.958782043872,104.13947666666668,92.902994375,103.22056741181466,92.20020322818938,1.0899519584855557,0.8251757963628265,32.8049,51.20941375,13.576719125053948,12.036521877178236,23.456333333333333,25.296125,18.996114869517104,23.33467462096608,0.936226234255774,0.618910922589798,29.911,18.921375,12.387247752785475,7.718313618231316,60.23333333333333,56.150000000000006,59.995095154608045,55.979283245400296,1.0946637669111272,0.7910964250065204,13.099999999999994,32.75000000000001,5.348104544810451,4.553020975132882,4.333333333333333,4.75,4.308869380063767,4.728708045015878,1.0928305532284883,0.6605788873520756,1,3.25,0.4714045207910317,0.4330127018922193
Fe1Se0.25Te0.75,13.225,3.0,87.46833333333332,85.64249999999998,82.55575808891047,79.49906904600336,1.041270069285426,0.9396506179895364,71.755,37.98,29.905281677694028,33.312000934347964,857.5586800000001,824.82614375,854.3679944096737,822.2177007251686,1.0949232687610044,1.0013373152428795,178.49725,263.59702000000004,73.34501753933165,66.13981212362204,133.0,139.125,132.04956816087372,138.0938608073211,1.0912791559994357,0.9305908104119124,36,63.0,16.30950643030009,16.899981508865622,6311.0,6879.375,6186.5089014424375,6786.745164061161,1.0789704355627736,0.8994570045997912,3055.0,3334.625,1248.2085829967148,1085.6255037419671,133.631725,103.55252625,83.54875485910098,54.86013559312166,0.8313685394799861,0.7931098512870376,179.26913,63.450948125,83.3944512657459,87.83789205357468,12.664666666666667,14.3005,11.73698092303563,13.783316581687924,1.0308776491197127,0.8751317103578953,10.796,6.06825,4.481238320920779,3.3417797279294152,27.75633333333333,41.146125000000005,4.611374810916701,11.380841957409132,0.1661896392787976,0.1152207335437774,79.881,40.135125,37.23219816532758,39.25787825531807,5.0,4.5,4.762203155904598,4.242640687119286,1.0549201676861442,1.0114042644073518,3,1.5,1.4142135623730951,1.5
La1.922Ba0.078Cu1O4,24.95,4.0,88.94425,57.88984514285715,66.36112151725047,36.12325689742292,1.1817933990529972,0.9529624567606844,122.906,36.60912914285714,51.96885518931027,53.663668523584576,775.0881262500001,1010.66011315,717.5101887217695,938.2206814536448,1.30549821380113,0.7677978165209445,811.05291,745.2151848628571,324.61306326108,356.0822933019857,163.75,110.58657142857142,136.9052308315913,86.07713827344132,1.245145200443055,1.061149895859378,205,59.234,81.41982252498467,78.51755539615172,4654.35725,3007.4440000000004,724.9532108523879,54.06913179831732,1.0331288001310188,0.7465014326007104,8958.571,1686.6994285714286,3306.1628967554952,3596.2252715910727,79.84133750000001,110.17997063142856,57.03667264203541,98.22682633692112,1.1423728526208634,0.7731499716516564,127.070745,80.39637435428571,52.01152326952492,42.54924010260726,6.7035,3.89968,3.9991370833057,1.530892394766399,1.1090816489133313,0.9716694660178472,12.606,1.7849485714285716,4.468959246849316,4.511483102408152,108.231675,61.21271428571429,7.181279108053446,0.6268915087133433,0.3139233463712451,0.253014305839019,400.9733,57.27045714285714,169.16369943021724,138.84663702907636,3.25,4.560285714285714,2.9129506302439405,4.188131807598615,1.2711814798605796,0.7231268094128078,4,3.406285714285714,1.6393596310755,1.6918527219155517
Y0.9Ca0.1Ba2Cu4O8,87.35714286,5.0,69.17120000000001,49.390213333333335,54.87250924351889,34.32909867308622,1.4191714505923856,1.3068460051941804,121.328,18.04308,41.809126799779015,42.11184037308061,750.383142,1006.5225147333332,705.0847830510737,943.116407525544,1.541861301021228,0.8936594317585909,811.05291,696.8320373,292.3403242325816,336.866053454738,167.0,107.48,144.92451772406534,85.8683038738234,1.500622339869293,1.3754575304510863,205,32.84,71.8776738633075,74.35049607545781,3698.6858,3136.7488,791.9470941162958,70.73579829168881,1.218288237193935,0.7223425851479731,8958.571,2388.5712000000003,3052.920005713638,3798.402088789499,61.07500500000001,110.59818256666668,26.05421006813238,87.51776599831183,1.1203510132410623,0.7565598008421628,139.227855,75.1695338,57.43265066173117,47.2300936280925,8.1088,5.406466666666666,5.2564315584328,1.9619993639025608,1.4045580279770622,1.0354369770493794,12.606,3.4230666666666667,4.361067502343893,5.5963065840089765,127.52534,111.77290666666669,14.677077662314431,1.297497597484054,0.8557827958809764,0.2236058478229134,400.9733,106.91909333333334,155.25645816024013,175.26926745865237,3.0,4.193333333333333,2.701920077041227,3.681799550718941,1.494365082953388,0.797217856272564,4,3.186666666666667,1.5491933384829668,1.9448964553986472
Li0.8Fe1.2Se1H1O1,40.45,5.0,31.7506,33.70676,13.761740680975524,14.95876914963659,1.115133935419562,1.0885177074482812,77.952,15.5904,30.39080179659629,30.30470633849469,969.905814,979.592908,915.5743025437124,929.6791272702932,1.5560022353163323,1.545634545459199,793.68561,179.5470068,310.31163401659774,299.72269366302,108.8,108.36,95.52298483050872,95.26299023949524,1.4952274947379047,1.4884041939204145,119,27.84,50.10149698362315,49.63456859891098,2645.7037800000003,2939.30378,76.4006586882663,85.08309294216257,0.8073078763222785,0.7534377745260749,7873.9101,1889.74202,3178.334551068895,3306.152007833625,96.813049,95.057022,71.55048668111097,67.83605089088051,1.379655159810674,1.372128421196617,179.26913,35.2247438,63.44449218713389,65.03697084744965,4.9012,5.333600000000001,2.330255609352888,2.477002580511316,1.093589011210632,1.0084062914883782,13.366,3.2256,4.998508353499071,5.275244282495361,33.22524,33.041239999999995,1.764274511805824,1.7603525142866097,0.7209350534760404,0.7064522168883639,84.9733,19.29066,40.42246847695475,40.19621114098194,3.4,3.4800000000000004,2.550849001251582,2.665444237499353,1.374569196689099,1.3660126980567635,5,1.0400000000000005,2.244994432064365,2.193080025899648
Ba0.5K0.5Fe1.96Mn0.04As2,25.85,5.0,72.426,69.94204400000001,65.80750045955394,66.30886876079589,1.508382913310474,1.2394167104879696,98.229,29.529296,34.37989268744159,25.27509716210927,669.683088,775.5807786600001,642.0200882329203,750.8583874964904,1.568930508840308,1.088777182244845,528.1588899999999,373.06195408,188.9524500902746,178.9183908963145,186.4,159.64,178.99662653370058,153.6211152303409,1.5697783002869703,1.3457533114350748,134,59.864,52.44273066879718,47.24775550224582,5081.0,5874.064,3992.1654832933127,5123.0637243897,1.4467347246608768,0.982149959754596,7012.0,3027.152,2608.193551100071,2160.307040192204,31.299734,43.80380406,0.1526758288552559,26.90490404224292,1.154763081121022,0.86705831277303,78.53878999999999,31.415516,28.449995824460743,29.97482896254415,12.775,17.5423,9.61331811212134,14.286042159005223,1.3821308040152556,0.8708121105288245,25.365,10.97672,8.541869818722361,8.994021859546484,51.862,63.74928000000001,35.87818770373293,57.78794291164327,1.341060792258435,1.1151251320682003,94.69,31.454320000000003,35.89337231300508,23.726883239936928,3.6,3.532,2.913693458576192,3.1877431227506663,1.4264444333582804,1.0174176697343176,6,1.944,2.154065922853801,1.3946239636547193
Ru0.95Rh0.05Sr2Gd1Cu2O8,34.575,6.0,88.06516666666668,49.195414285714286,72.53923766275082,33.36309957451851,1.6542710022276834,1.6213302358518673,141.251,12.149621428571429,42.76064637965095,43.55394883064741,772.0247275000002,1028.9567015357145,739.2684719649598,967.3768786074672,1.744311008330166,0.9507336606698064,764.450655,748.248411375,252.4440292785489,333.94390133927106,163.16666666666666,106.33928571428572,145.92159163213694,84.31122090025914,1.7067021132113902,1.579448762349431,185,30.66785714285714,61.65878327988281,73.043352290099,7385.404833333333,3107.316571428571,1856.7507241054489,51.59273055110478,1.51150877186567,1.3472251296897433,12408.571,1279.1834285714283,4661.460352877641,4273.298236769508,87.33500583333334,108.94776069642856,58.88972112218906,76.45073354631919,1.5964773227455396,0.8481278393751751,136.333305,80.15939341071429,46.46262588529547,49.21788084288785,13.020666666666664,5.714607142857143,7.875516234895356,1.7958212233299296,1.5366287966479275,1.4969780779241637,25.206,1.7875,8.462200002888663,7.292554793561158,119.00445,71.59025714285714,20.325456746090083,0.822955964002257,1.1600049222593545,0.6960017583324386,400.9733,57.27045714285714,137.46706635534866,137.9953226055647,3.1666666666666665,4.428571428571429,2.94168275343288,3.9703300136174384,1.712299181954804,0.8544871035659154,4,3.4178571428571427,1.3437096247164249,1.840585532389304
Mg0.92Al0.08B2,33.55,3.0,20.69933333333333,15.380386666666666,19.21078936461552,14.202099370607936,1.0336691205723754,0.849513907546279,16.171,6.734013333333334,7.077001923288012,6.475677799053591,705.30535,775.3920539999999,698.727677798481,774.0201211149265,1.0895182406080228,0.6942984012147684,223.07332,518.3534410666666,93.91012813524355,43.62927233570368,116.66666666666669,105.61333333333334,114.17992517149489,102.58468816391915,1.0776440551523725,0.7980346458878943,58,54.85333333333333,23.697163449568293,26.660779350115696,2258.6666666666665,2164.9333333333334,2222.128613338355,2144.142376641366,1.082837860844939,0.694340104423789,960.0,1488.0533333333333,396.1155835807972,289.666352128713,23.18856166666667,19.14519693333333,0.0048622663017434,0.0085345870437819,0.6680040761483956,0.2249437302545493,42.549885,18.010533333333335,17.58046251426866,12.973442353679175,23.12933333333333,36.35190666666667,16.580284305141284,27.9206515143949,0.7794468533264804,0.3028534284199187,41.723,33.18104,19.16356672322654,19.58728714799361,140.0,72.16,99.94143237169236,48.99224514912186,0.8671704586867692,0.8321353161003542,210.0,41.52,86.47543003651384,65.11385720413129,2.6666666666666665,2.6933333333333334,2.6207413942088964,2.6492316525293487,1.082195529738767,0.6624095031987044,1,1.92,0.4714045207910317,0.4611097724210822
Y1Ba2Cu3O6.61,59.626,4.0,76.4445,52.33555828707375,59.356326514095656,35.788864433232774,1.199538472117481,1.2870176058069698,121.328,14.730214115781123,43.82350271543798,44.42691125150276,790.52572625,993.4204250832672,737.2641697985066,926.5101852568292,1.3133158868600738,0.909559794673048,811.05291,641.177486145916,314.279248621623,344.85814694497066,160.25,112.5519429024584,134.7339050424837,88.76310087804255,1.2486435701184562,1.340302347368353,205,23.31482950039652,78.93153678980285,78.44681721167699,4235.85725,3043.730823949247,669.5565878093886,74.70314141037964,1.015407122700988,0.8126897072119718,8958.571,2130.8924908802537,3194.938945916289,3657.209192647722,75.90957375,106.7931329777954,51.27602037761395,82.87378022317436,1.0914873152193318,0.7709359179193092,127.070745,71.68820197065821,54.980128706180565,49.89542775506488,8.001000000000001,5.369931800158605,4.655853429547456,1.993265550295124,1.12718599714348,1.080547703387252,12.606,2.8719397303727208,4.869859648901598,5.487404626975716,109.156675,99.69678723235528,7.629577273429074,1.239046940306232,0.3396185736618679,0.2054767703418505,400.9733,95.38648001586044,168.65251400784655,168.50311451556848,3.25,4.176050753370341,2.9129506302439405,3.673628551332991,1.2711814798605796,0.820028212390779,4,2.907216494845361,1.6393596310755,1.9316054744083488
Bi2Sr2Ca0.8Eu0.2Cu2O8.26,90.65,6.0,94.69783333333334,59.95405897771953,69.57010059569569,36.25564501935912,1.5414507384188894,1.4586711234662535,192.981,25.39758846657929,66.50462699295608,64.73152379599881,741.5033058333333,1011.1898613237222,704.3756416525779,950.361779907831,1.7350301641090748,1.0215344288345771,766.86278,704.0413079816514,266.72037281440373,333.71032463809684,160.5,103.39973787680208,143.19928346072982,84.4001389282723,1.7029360827961628,1.638937119251208,183,25.67496723460026,62.62786919575023,65.8882556149309,4698.738166666667,2955.0854220183487,1178.8840465433389,61.55690844402526,1.4257596223593565,1.1679082124277906,9805.571,1284.5476055045872,3669.898838040381,3973.330295762068,67.66814666666666,105.21202399082568,29.00069977056016,65.19075000746197,1.3900738577007874,0.8299394913466049,139.227855,76.2108838859764,53.663926182276896,51.69703441974718,8.329,4.973882044560943,5.804921796374944,1.85775318263512,1.6257413862881718,1.5004516935398688,12.606,1.589646133682831,3.977369105325781,5.156835376479465,109.88278333333334,68.973823197903,14.268818459468337,0.8837990317328176,0.9567395563423448,0.7566420679428797,400.9733,52.54124888597641,147.3468330020524,136.42050682083743,3.333333333333333,4.571428571428571,2.993795165523909,4.109138915957368,1.6831089566088495,0.9766617236035708,4,3.2083879423328963,1.5986105077709063,1.8002683442240297
Dy1Ba2Cu4O8,74.46666667,4.0,94.843,54.622,69.01565097251179,35.92780796742628,1.1637989524826162,1.3403728152518035,146.501,9.777466666666667,58.26284933385939,50.04686941258164,783.82001875,1004.8012223333334,728.8803508413802,940.3502421667964,1.3101723158519465,0.8768416427779564,811.05291,662.562495,318.5335365342432,339.00307113476686,164.25,108.66666666666666,137.2071185097046,86.33688546984735,1.244585286950722,1.3426007496738233,205,18.933333333333334,81.80579135978088,76.08912902350477,5255.60725,3428.1621333333333,787.3467974735561,74.3831787472042,1.02888999324195,0.8236576239695039,8958.571,2388.5712000000003,3716.0352789307167,4021.623081543237,80.564975,112.02551733333334,57.92582377179178,92.13630064223476,1.1494045228433574,0.7948266924612558,127.070745,73.3286,51.544622310348615,44.89337550619764,7.9185,5.403466666666667,4.621757456893672,1.9619204532996648,1.1280674759629234,0.9977582038422192,12.606,3.2432,4.814225456914124,5.588903933887415,107.531675,110.11424,6.775858197445818,1.2366471482673258,0.2926858150170098,0.1470234867093642,400.9733,106.91909333333334,169.5595811209643,175.5217798340054,3.25,4.2,2.9129506302439405,3.691765288866927,1.2711814798605796,0.78925861222167,4,3.0,1.6393596310755,1.9390719429665315
Nd1Fe1As1O0.85,51.45,4.0,72.75200000000001,74.96315584415584,55.74354162313204,58.52149390532696,1.1734967157079463,1.1585105288630189,128.243,33.93320779220779,46.42811286817503,45.92574398299168,889.109275,872.5577118181818,843.2921091213556,828.846926874517,1.3348351272721477,1.351748061706346,780.8531049999999,151.62680402597402,285.75885257334875,278.4495656121516,132.25,135.53246753246754,116.39786230072323,120.48513339676794,1.2807174066843254,1.2642794805751725,158,42.9090909090909,57.61239016045073,56.224407607323,5152.35725,5353.042766233765,819.7317091872303,1049.9078822883337,1.090912518843554,1.0908234403800443,7872.571,2044.879311688312,3070.3955411123643,2953.072286852272,70.8682325,68.13720577922076,53.8353893815676,51.85378966850773,1.1648214879075334,1.1991114849604132,125.23753,27.037101883116883,46.16494696578001,44.89256805581344,12.2735,12.73438961038961,5.901177221664201,6.526999122218925,1.002649388742578,0.9975126454002152,27.256,7.09677922077922,10.082504983881734,9.997652353201548,36.78167500000001,38.213687012987016,6.493647994949474,8.043571089464791,0.9440436627115134,0.9438327075031576,80.3733,20.87722207792208,31.003565317828773,30.724371588976297,4.25,4.181818181818182,4.053600464421103,3.992137346432816,1.339718043094599,1.3534782748945422,3,0.5454545454545455,1.299038105676658,1.2764324545772066
Nb3Sn0.8Ge0.2,17.78333333,3.0,94.752,97.0535,92.87574295823178,96.38047768919908,1.0788135828822008,0.7052886119697889,46.06999999999999,66.0475,18.853240428814,11.68345260400366,707.6531516666668,668.93532925,706.2208520331303,668.2508567339636,1.0965916539346434,0.7209413758241149,110.089385,450.99501125,44.9486418264587,31.00242584077308,155.0,183.6,151.86732420689847,181.5893962451193,1.077964647898198,0.5762180461170531,76,142.4,31.822423959633664,25.362176562747923,7067.666666666667,8155.65,6934.5490067914325,8106.379197116835,1.0802580399892248,0.6074884990948882,3247.0,6161.35,1336.611719568884,820.3563417808142,104.13947666666668,92.027393,103.22056741181466,91.4887105446752,1.0899519584855557,0.7647904188630854,32.8049,58.6725285,13.576719125053948,10.425542455469694,23.456333333333333,23.0528,18.996114869517104,20.60423518133572,0.936226234255774,0.5034618037445092,29.911,18.3942,12.387247752785475,8.330543821384051,60.23333333333333,56.645,59.995095154608045,56.417759001852936,1.0946637669111272,0.7391593500418103,13.099999999999994,37.26500000000001,5.348104544810451,5.268915922654297,4.333333333333333,4.75,4.308869380063767,4.728708045015878,1.0928305532284883,0.6200010437685477,1,3.55,0.4714045207910317,0.4330127018922193
Na1Fe0.97Co0.03As1,21.13333333,4.0,53.1725,51.28321333333332,48.79471599155509,45.843519519318754,1.314758686381429,1.0533134532354191,51.932,24.38467,18.87027870090953,21.457239132310463,741.4148612500001,735.0667914833333,722.3232927927226,710.0412172615102,1.3617417111375878,1.112228802545772,451.16386,308.06277548333327,160.76062145813486,185.19558517180943,154.25,154.95999999999998,152.16584679107797,152.18163420305456,1.3729117371353292,1.125206462128384,71,61.813333333333325,25.14333907817337,28.995604264554768,5868.0,4867.593333333332,4443.067974160761,3528.953104241739,1.2100637246793993,0.959485862462104,7929.0,2456.9266666666663,3050.3094105352657,2896.961347335438,52.7290525,49.52703696666666,45.17605547154948,40.83859531381371,1.2699351797513754,0.9944283865285864,62.81173499999999,25.54183081666666,23.22369097062698,25.606897567462177,15.077000000000002,14.726566666666663,11.26436986919525,9.995336314920417,1.1834676106828284,0.8707630284111798,25.102,9.071333333333332,8.915323718183204,10.267945650366917,92.9,90.72933333333332,86.85497900352976,83.0501457633133,1.322575656572993,1.0603192389788765,90.8,46.0,32.95284509719912,37.7528781183928,3.0,3.0,2.590020064111352,2.46621207433047,1.2650013748730702,0.9818023631989384,4,1.6366666666666665,1.4142135623730951,1.632993161855452
